chunk_size,run_number,time_ms,throughput_mibps
57344,19,66.147,3096.113
57344,20,65.931,3106.270
57344,21,65.499,3126.763
57344,22,65.652,3119.480
57344,23,65.545,3124.583
57344,24,65.586,3122.610
57344,25,65.935,3106.081
57344,26,63.929,3203.554
57344,27,64.113,3194.341
57344,28,64.136,3193.203
57344,29,63.752,3212.429
57344,30,64.234,3188.318
65536,1,62.639,3269.541
65536,2,63.513,3224.530
65536,3,63.653,3217.465
65536,4,63.727,3213.719
65536,5,65.082,3146.796
65536,6,62.685,3267.152
65536,7,63.361,3232.273
65536,8,63.308,3235.001
65536,9,63.603,3219.992
65536,10,63.790,3210.514
65536,11,63.991,3200.466
65536,12,64.328,3183.676
65536,13,64.157,3192.182
65536,14,63.621,3219.068
65536,15,63.174,3241.854
65536,16,63.845,3207.755
65536,17,63.790,3210.551
65536,18,63.840,3208.037
65536,19,63.384,3231.078
65536,20,63.766,3211.729
65536,21,63.707,3214.729
65536,22,64.164,3191.843
65536,23,63.660,3217.096
65536,24,64.248,3187.645
65536,25,65.972,3104.334
65536,26,63.543,3222.994
65536,27,63.919,3204.064
65536,28,63.777,3211.204
65536,29,63.775,3211.276
65536,30,64.029,3198.532
73728,1,62.973,3252.174
73728,2,64.716,3164.589
73728,3,63.368,3231.904
73728,4,64.498,3175.296
73728,5,63.226,3239.156
73728,6,63.081,3246.644
73728,7,63.054,3248.002
73728,8,62.988,3251.423
73728,9,62.954,3253.169
73728,10,63.941,3202.944
73728,11,63.279,3236.456
73728,12,63.629,3218.672
73728,13,63.288,3236.009
73728,14,63.102,3245.513
73728,15,62.805,3260.907
73728,16,63.598,3220.214
73728,17,63.527,3223.811
73728,18,63.597,3220.275
73728,19,63.236,3238.667
73728,20,63.890,3205.506
73728,21,63.291,3235.834
73728,22,63.440,3228.253
73728,23,63.722,3213.948
73728,24,64.158,3192.128
73728,25,63.352,3232.739
73728,26,63.738,3213.170
73728,27,63.782,3210.923
73728,28,63.970,3201.499
73728,29,64.238,3188.142
73728,30,63.144,3243.362
81920,1,62.880,3257.005
81920,2,63.247,3238.094
81920,3,63.462,3227.130
81920,4,64.022,3198.892
81920,5,63.512,3224.577
81920,6,64.390,3180.594
81920,7,63.116,3244.811
81920,8,63.261,3237.374
81920,9,62.837,3259.205
81920,10,62.820,3260.109
81920,11,65.291,3136.729
81920,12,63.670,3216.603
81920,13,63.686,3215.800
81920,14,68.920,2971.555
81920,15,64.729,3163.971
81920,16,64.216,3189.219
81920,17,63.970,3201.487
81920,18,63.618,3219.222
81920,19,63.461,3227.158
81920,20,64.179,3191.085
81920,21,64.476,3176.354
81920,22,64.083,3195.833
81920,23,63.834,3208.315
81920,24,64.303,3184.898
81920,25,64.073,3196.335
81920,26,64.148,3192.599
81920,27,64.273,3186.417
81920,28,63.891,3205.464
81920,29,65.303,3136.156
81920,30,65.264,3138.020
90112,1,64.746,3163.113
90112,2,65.421,3130.487
90112,3,65.123,3144.828
90112,4,65.507,3126.386
90112,5,65.206,3140.821
90112,6,65.610,3121.486
90112,7,64.575,3171.496
90112,8,63.489,3225.746
90112,9,63.555,3222.407
90112,10,64.621,3169.248
90112,11,63.296,3235.580
90112,12,63.869,3206.586
90112,13,63.462,3227.153
90112,14,62.862,3257.913
90112,15,63.541,3223.091
90112,16,63.169,3242.080
90112,17,63.420,3229.241
90112,18,63.933,3203.364
90112,19,63.713,3214.424
90112,20,63.361,3232.270
90112,21,63.802,3209.907
90112,22,63.914,3204.320
90112,23,63.860,3207.040
90112,24,63.750,3212.573
90112,25,63.795,3210.282
90112,26,63.780,3211.040
90112,27,64.124,3193.803
90112,28,63.990,3200.501
90112,29,64.163,3191.853
90112,30,63.811,3209.486
98304,1,63.215,3239.719
98304,2,63.369,3231.880
98304,3,66.052,3100.564
98304,4,67.088,3052.686
98304,5,66.533,3078.180
98304,6,66.201,3093.611
98304,7,62.344,3285.001
98304,8,64.058,3197.107
98304,9,63.668,3216.709
98304,10,63.344,3233.128
